-3.899E-06	5.49562E-08
4.47877E-06	2.95282E-08
-2.29546E-06	-8.37873E-09
7.8788E-06	2.36609E-08
8.17593E-06	1.3028E-08
2.84863E-06	-2.53102E-08
7.0642E-06	4.07288E-08
3.26009E-06	-3.67998E-08
2.56891E-06	-3.69957E-08
-3.49456E-07	-1.29579E-07
3.0045E-06	7.46639E-08
4.58098E-07	-5.02649E-08
4.65757E-06	3.33587E-08
6.10099E-06	-4.22357E-08
2.41061E-06	-2.43577E-08
3.57051E-06	1.29671E-07
2.29609E-06	-6.34123E-09
9.40028E-06	-1.15698E-07
8.17506E-06	1.99617E-08
-6.194E-06	-5.96231E-08
4.55173E-06	-1.93171E-08
-1.55486E-06	1.28074E-08
-5.47481E-06	4.16392E-08
2.50604E-07	-4.04966E-08
3.04161E-06	3.23747E-09
-1.09527E-06	2.73183E-08
5.1272E-06	1.28652E-07
-3.15273E-08	-1.28504E-07
9.15992E-06	-9.04517E-09
6.27543E-06	-9.42827E-08
3.46271E-06	4.10074E-08
-6.53332E-06	-6.92981E-10
-6.7433E-06	-1.15265E-07
5.05289E-06	-3.26746E-08
1.62353E-06	-3.06395E-08
5.09453E-06	-2.49443E-08
-3.68333E-06	-9.91293E-08
-4.87621E-06	-3.98654E-08
8.42186E-06	-2.0489E-08
1.97692E-06	4.70804E-09
8.05775E-06	1.4027E-08
6.22165E-06	-7.49652E-08
7.12734E-06	-1.01647E-07
4.34135E-06	-3.19722E-08
2.40038E-06	-3.27975E-09
5.00061E-06	6.86268E-08
8.21467E-06	-3.94109E-08
-4.99747E-06	-4.21682E-08
7.22418E-06	3.32086E-08
-2.31368E-06	6.9091E-09
8.98412E-06	-8.79497E-08
8.70648E-07	1.21298E-08
7.93074E-06	2.30148E-08
8.88845E-06	-6.54414E-08
5.12471E-07	-4.5979E-08
5.76004E-06	2.22428E-08
-3.13307E-06	1.11712E-08
9.26596E-06	-1.98049E-08
-1.12898E-06	-4.30532E-08
-4.01279E-06	8.6562E-08
8.3992E-05	0.079229665
-0.000144799	-0.146403199
6.38454E-06	0.004713054
0.000700413	0.685246239
2.51898E-05	0.027494022
4.11581E-06	-9.48091E-09
-3.1331E-05	-0.039585656
2.0003E-05	0.011244613
8.91041E-06	6.3558E-08
1.09994E-05	0.002230866
-0.001486161	-1.508474833
0.000146674	0.142567331
6.21227E-06	-2.05241E-05
-2.10328E-06	-1.03048E-05
6.49129E-06	-6.01738E-05
-3.84527E-06	3.9695E-05
2.50682E-06	4.57495E-06
2.36861E-06	-0.000112081
8.72933E-06	-0.00014002
-2.73126E-06	5.6306E-06
0.000433074	0.430710524
4.04827E-06	-0.000601155
0.000225722	0.215639695
-0.000656651	-0.65981814
5.99196E-06	7.82125E-05
5.50942E-06	0.000224058
5.13311E-06	0.002557238
-4.97802E-06	0.000410159
-0.000946994	-0.939835068
7.84092E-05	0.078875918
0.000376493	0.367001342
0.001359431	1.357857943
-0.007634929	-7.576310311
-6.81728E-05	-0.069079897
0.000215459	0.215582099
5.20713E-06	0.00131552
8.89376E-06	0.000297917
1.32738E-06	1.15116E-05
-3.21487E-06	-0.002122692
-0.001477566	-1.464499995
-0.00025932	-0.250092256
-1.69608E-05	-0.015680581
